id,id_anfitrion,ultima_extraccion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,noches_minimas,noches_maximas,min_noches_minimas,max_noches_minimas,min_noches_maximas,max_noches_maximas,precio,tiene_disponibilidad,disp_30d,disp_60d,disp_90d,disp_365d,calendario_ultima_extraccion,calendario_actualizado,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,antiguedad_host,vecindario_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia
20595266,3549494,2025-06-17,Terraferma,Piave 1860,45.48359,12.24148,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,2,730,2,2,730,730,$111.00,t,30,60,90,365,2025-06-17,,22,3,0,2017-09-17,2025-02-02,0.23,4.73,4.91,4.82,4.45,4.82,4.82,4.64,f,f,within a day,50%,46%,t,t,2012-09-12,Giudecca,9,9,0,0,IT027042B4D6LOD5HK
20753317,93685127,2025-06-17,Isole,Cannaregio,45.44551,12.33198,Private room in bed and breakfast,Private room,2,1.0,1.0,2.0,2,7,2,2,7,7,$180.00,t,18,29,57,144,2025-06-17,,64,7,0,2017-09-15,2025-05-10,0.68,4.81,4.81,4.66,4.91,4.86,4.92,4.73,t,t,within a day,100%,100%,t,t,2016-09-05,Cannaregio,1,0,1,0,IT027042C19FS84IWV
20772508,3635673,2025-06-17,Isole,San Marco,45.43350601196289,12.3279390335083,Entire guest suite,Entire home/apt,3,1.0,1.0,2.0,2,1125,2,2,1125,1125,$203.00,t,4,8,13,204,2025-06-17,,323,60,4,2017-09-17,2025-05-29,3.42,4.85,4.85,4.86,4.87,4.83,4.95,4.81,f,t,within a day,100%,98%,t,t,2012-09-21,San Marco,1,1,0,0,IT027042C2EXHR50C7
21577008,44994934,2025-06-17,Isole,Castello,45.42916,12.35864,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,2,30,2,2,30,30,$166.00,t,11,22,40,304,2025-06-17,,42,5,0,2019-08-25,2024-11-24,0.59,4.71,4.76,4.9,4.67,4.76,4.95,4.67,t,f,within a day,50%,100%,t,t,2015-09-24,Castello,3,3,0,0,IT027042C2RATDCOJY
22062295,22744803,2025-06-17,Isole,Castello,45.43948,12.34482,Entire loft,Entire home/apt,2,1.0,1.0,1.0,2,730,3,3,1125,1125,$245.00,t,0,0,0,0,2025-06-17,,46,1,0,2018-06-19,2024-10-15,0.54,4.78,4.87,4.8,4.98,5.0,4.83,4.72,t,f,within a day,100%,100%,t,t,2014-10-20,Castello,1,1,0,0,IT027042C2JPKEGDNB
22160522,632312,2025-06-17,Isole,Castello,45.43559,12.34687,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,4,30,4,7,30,30,$129.00,t,15,33,63,110,2025-06-17,,5,1,0,2018-11-12,2025-03-12,0.06,4.8,4.8,4.4,5.0,5.0,5.0,4.4,f,f,within a day,88%,29%,t,t,2011-05-27,Castello,6,6,0,0,IT027042B4COFURLUK
22204327,36767238,2025-06-17,Isole,Castello,45.43765,12.34026,Entire rental unit,Entire home/apt,7,,2.0,,3,60,3,5,60,60,,t,15,18,30,269,2025-06-17,,2,0,0,2022-10-29,2023-09-04,0.06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,within a day,100%,8%,t,t,2015-06-26,Castello,3,3,0,0,IT027042C236U2MVIM
22748170,114664320,2025-06-17,Isole,Cannaregio,45.44009200442217,12.337145917117596,Entire rental unit,Entire home/apt,8,2.5,4.0,5.0,4,21,2,5,21,21,$476.00,t,7,19,29,225,2025-06-17,,115,15,3,2018-02-18,2025-05-29,1.29,4.9,4.95,4.93,4.87,4.97,4.95,4.77,f,t,within a day,100%,97%,t,t,2017-02-03,Castello,5,5,0,0,IT027042C292QPDR56
23085122,171426751,2025-06-17,Isole,San Polo,45.436649,12.331152,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,2,28,2,2,28,28,$135.00,t,29,59,89,179,2025-06-17,,78,1,0,2018-04-01,2024-10-13,0.89,4.77,4.87,4.94,4.83,4.88,4.99,4.76,f,f,within a day,100%,54%,t,t,2018-02-03,San Polo,1,1,0,0,IT027042C2STU2RINX
23782043,114664320,2025-06-17,Isole,Castello,45.43595,12.34003,Entire rental unit,Entire home/apt,8,1.0,4.0,4.0,4,21,2,5,21,21,$238.00,t,15,39,51,254,2025-06-17,,130,17,1,2018-04-29,2025-05-27,1.5,4.73,4.82,4.84,4.83,4.89,4.93,4.74,f,t,within a day,100%,97%,t,t,2017-02-03,Castello,5,5,0,0,IT027042B4DUE2ONY9
24228801,114664320,2025-06-17,Isole,Castello,45.43927,12.34344,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,4,21,3,4,21,21,$143.00,t,4,18,24,227,2025-06-17,,143,20,4,2018-06-22,2025-06-08,1.68,4.81,4.8,4.97,4.94,4.95,4.91,4.76,f,t,within a day,100%,97%,t,t,2017-02-03,Castello,5,5,0,0,IT027042C2MEEDV7MK
24293761,351965,2025-06-17,Isole,Dorsoduro,45.43433,12.32144,Private room in bed and breakfast,Private room,3,1.0,2.0,3.0,2,7,2,2,7,7,$213.00,t,29,59,75,208,2025-06-17,,1,0,0,2023-08-21,2023-08-21,0.04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,within a day,100%,8%,t,t,2011-01-18,Dorsoduro/Accademia,3,0,3,0,IT027042B4DTWX46BD
24361103,16948380,2025-06-17,Isole,Castello,45.43299102783203,12.349963188171388,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,360,2,2,360,360,$122.00,t,17,46,76,92,2025-06-17,,50,20,3,2021-07-27,2025-05-25,1.05,5.0,4.96,4.96,5.0,5.0,4.98,4.86,f,t,within a day,92%,77%,t,t,2014-06-18,Castello,3,0,3,0,IT027042C2XWKEE9V6
26242197,197224424,2025-06-17,Isole,Castello,45.42928,12.35739,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,2,725,1,2,725,725,$111.00,t,17,40,50,248,2025-06-17,,6,0,0,2019-04-21,2022-08-07,0.08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,a few days or more,40%,0%,t,t,2018-06-22,Castello,4,4,0,0,IT027042C2KVOPFBON
26344782,178963743,2025-06-17,Isole,San Marco,45.4355,12.32952,Entire rental unit,Entire home/apt,13,3.0,4.0,8.0,3,28,3,3,1125,1125,$660.00,t,15,29,38,38,2025-06-17,,145,9,0,2018-08-04,2025-01-20,1.73,4.83,4.79,4.82,4.79,4.8,4.94,4.71,f,f,within a day,90%,79%,t,t,2018-03-17,,2,2,0,0,IT027042B4ULRR3IUP
26803416,119422620,2025-06-17,Isole,Cannaregio,45.44272,12.33199,Entire rental unit,Entire home/apt,3,1.5,2.0,2.0,31,1125,1,31,1125,1125,$107.00,t,24,54,84,179,2025-06-17,,43,6,2,2018-08-19,2025-06-01,0.52,4.72,4.81,4.81,4.91,4.74,4.98,4.7,f,f,a few days or more,40%,18%,t,t,2017-03-06,,1,1,0,0,IT027042C23SI796GC
28403502,5441507,2025-06-17,Isole,San Marco,45.43531,12.32958,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,3,1125,1,3,1125,1125,$356.00,t,6,27,44,293,2025-06-17,,145,38,4,2022-02-26,2025-05-31,3.6,4.99,4.99,4.94,4.88,4.92,4.99,4.9,f,t,within a day,100%,97%,t,t,2013-03-13,San Marco,1,1,0,0,IT027042B4EXW5LM8T
30102306,53941305,2025-06-17,Isole,Cannaregio,45.44142,12.34171,Entire rental unit,Entire home/apt,4,,1.0,,2,1125,2,2,1125,1125,,t,2,10,18,201,2025-06-17,,26,0,0,2019-02-20,2023-06-02,0.34,4.65,4.77,4.69,4.88,4.5,4.88,4.73,t,f,within a day,100%,100%,t,t,2016-01-09,Cannaregio,1,1,0,0,IT027042C2DK8EVE6T
30243711,33055304,2025-06-17,Isole,San Marco,45.4358,12.33784,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,1,30,1,3,30,30,$610.00,t,7,23,35,162,2025-06-17,,4,0,0,2022-09-25,2023-10-02,0.12,4.0,4.0,5.0,4.75,5.0,4.75,3.75,t,f,within a day,100%,78%,t,t,2015-05-10,San Marco,5,5,0,0,IT027042B4XDHCTFQF
30244031,33055304,2025-06-17,Isole,San Marco,45.4358,12.33784,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,30,1,3,30,30,$416.00,t,13,36,60,193,2025-06-17,,170,10,0,2020-06-14,2025-03-11,2.79,4.87,4.91,4.97,4.93,4.94,4.95,4.75,t,f,within a day,100%,78%,t,t,2015-05-10,San Marco,5,5,0,0,IT027042B42CAMW8JD
30244676,33055304,2025-06-17,Isole,San Marco,45.4358,12.33784,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,1,30,1,3,30,30,$579.00,t,17,46,75,214,2025-06-17,,12,4,0,2022-08-17,2025-01-22,0.35,5.0,5.0,5.0,4.92,5.0,4.92,4.83,t,f,within a day,100%,78%,t,t,2015-05-10,San Marco,5,5,0,0,IT027042B4PQVQTD2J
30387364,32196030,2025-06-17,Isole,Giudecca,45.426125,12.322118,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,4,1125,2,4,1125,1125,$198.00,t,15,30,32,230,2025-06-17,,105,20,1,2019-04-15,2025-05-30,1.4,4.97,4.99,4.99,4.96,4.91,4.93,4.89,f,t,within a day,100%,91%,t,t,2015-04-29,Giudecca,1,1,0,0,IT027042C2SBOQVOQL
31203307,39462006,2025-06-17,Isole,Cannaregio,45.445,12.32168,Entire home,Entire home/apt,4,1.0,1.0,6.0,2,1125,1,2,1125,1125,$180.00,t,0,18,23,290,2025-06-17,,37,4,0,2019-09-22,2024-11-07,0.53,4.7,4.73,4.73,4.81,4.59,4.92,4.54,f,t,within a day,100%,100%,t,t,2015-07-24,,1,1,0,0,IT027042C2NWIYBY6E
31579988,159552785,2025-06-17,Isole,San Marco,45.43304,12.33513,Entire rental unit,Entire home/apt,6,1.0,3.0,6.0,4,1125,4,4,1125,1125,$220.00,t,0,7,13,33,2025-06-17,,77,25,3,2019-04-11,2025-06-14,1.02,4.74,4.66,4.82,4.75,4.71,4.96,4.61,f,f,within a day,100%,96%,t,t,2017-11-21,,4,4,0,0,IT027042B4V7OPLKVZ
31777107,159552785,2025-06-17,Isole,Dorsoduro,45.43097,12.33401,Entire rental unit,Entire home/apt,5,,2.0,,4,1125,4,4,1125,1125,,t,0,5,7,17,2025-06-17,,2,0,0,2019-03-25,2022-06-19,0.03,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,f,within a day,100%,96%,t,t,2017-11-21,,4,4,0,0,IT027042B42KBMH6ND
31814162,33055304,2025-06-17,Isole,San Marco,45.43649,12.33862,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1,30,1,3,30,30,$373.00,t,13,37,58,196,2025-06-17,,80,2,0,2019-06-07,2024-12-24,1.09,4.84,4.84,4.93,4.86,4.91,4.88,4.76,t,f,within a day,100%,78%,t,t,2015-05-10,San Marco,5,5,0,0,IT027042B48N9AX2AD
31820320,159552785,2025-06-17,Isole,San Marco,45.43254,12.33307,Entire rental unit,Entire home/apt,6,,3.0,,4,1125,4,4,1125,1125,,t,3,8,19,184,2025-06-17,,32,13,2,2019-05-12,2025-06-10,0.43,4.81,4.69,4.75,4.81,4.75,4.97,4.72,f,f,within a day,100%,96%,t,t,2017-11-21,,4,4,0,0,IT027042B4N9TU8KBA
31846624,159552785,2025-06-17,Isole,San Marco,45.43304,12.33505,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,4,1125,4,4,1125,1125,$180.00,t,10,21,27,74,2025-06-17,,3,0,0,2022-05-14,2024-03-20,0.08,5.0,4.33,5.0,4.67,4.67,5.0,5.0,f,f,within a day,100%,96%,t,t,2017-11-21,,4,4,0,0,IT027042B49EKEFTJD
32183486,22884126,2025-06-17,Isole,Cannaregio,45.44045,12.33722,Entire rental unit,Entire home/apt,4,,2.0,,2,1125,2,2,1125,1125,,t,0,0,0,0,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,70%,29%,t,t,2014-10-23,Cannaregio,4,2,2,0,IT027042C2BT9AS2DM
32457263,97908044,2025-06-17,Isole,San Marco,45.43729,12.33666,Room in boutique hotel,Private room,2,,1.0,,1,1125,1,3,1125,1125,,t,29,59,89,207,2025-06-17,,2,0,0,2019-06-19,2024-04-04,0.03,4.5,4.5,5.0,5.0,4.5,4.5,4.5,f,f,within a day,80%,12%,t,f,2016-10-04,San Marco,4,0,4,0,IT027042B4Y85S78CL
32543399,244545295,2025-06-17,Isole,Lido,45.39702,12.35717,Entire rental unit,Entire home/apt,4,1.5,2.0,4.0,31,1125,31,31,1125,1125,$400.00,t,30,60,90,365,2025-06-17,,3,0,0,2021-09-09,2023-09-09,0.07,4.67,5.0,5.0,5.0,4.67,5.0,4.33,f,f,a few days or more,0%,0%,t,f,2019-02-21,Lido,1,1,0,0,
32707062,197224424,2025-06-17,Isole,Castello,45.43118,12.35704,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,1,1125,2,2,1125,1125,$158.00,t,5,11,15,218,2025-06-17,,22,0,0,2019-03-31,2023-10-07,0.29,4.91,4.95,4.91,5.0,4.95,4.95,4.82,f,f,a few days or more,40%,0%,t,t,2018-06-22,Castello,4,4,0,0,IT027042C2A64RC6ZS
33600966,253197082,2025-06-17,Isole,San Polo,45.43599,12.32985,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,2,1125,2,2,1125,1125,$190.00,t,0,15,29,257,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,100%,7%,t,t,2019-04-04,San Marco,3,3,0,0,IT027042C2JDFU69B9
33601646,253197082,2025-06-17,Isole,San Marco,45.4353,12.33206,Entire rental unit,Entire home/apt,4,2.0,1.0,2.0,2,1125,2,2,1125,1125,$240.00,t,0,15,31,259,2025-06-17,,0,0,0,,,,,,,,,,,f,f,within a day,100%,7%,t,t,2019-04-04,San Marco,3,3,0,0,IT027042C2JDFU69B9
33601874,253197082,2025-06-17,Isole,San Marco,45.43504,12.33089,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,2,1125,2,2,1125,1125,$290.00,t,0,15,29,257,2025-06-17,,3,1,0,2022-07-20,2024-10-29,0.08,4.67,5.0,5.0,5.0,4.33,5.0,4.0,f,f,within a day,100%,7%,t,t,2019-04-04,San Marco,3,3,0,0,IT027042C2JDFU69B9
34254696,44994934,2025-06-17,Isole,Castello,45.4299,12.35818,Entire condo,Entire home/apt,2,1.0,1.0,1.0,2,30,2,2,30,30,$90.00,t,17,38,65,134,2025-06-17,,30,4,0,2019-06-16,2025-03-02,0.41,4.8,4.87,4.6,4.93,4.83,4.83,4.8,t,f,within a day,50%,100%,t,t,2015-09-24,Castello,3,3,0,0,IT027042C2ABTD9M8T
35178289,264914005,2025-06-17,Isole,Santa Croce,45.44068,12.33088,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,4,29,4,4,29,29,$318.00,t,15,37,54,138,2025-06-17,,80,14,1,2019-07-30,2025-06-01,1.12,4.99,4.95,4.93,4.99,4.99,4.99,4.85,f,f,within a day,100%,87%,t,t,2019-05-29,San Polo,1,1,0,0,IT027042B4JOOUPFGD
35596034,14040811,2025-06-17,Isole,Lido,45.41717,12.37309,Entire rental unit,Entire home/apt,5,1.0,3.0,5.0,3,1125,2,10,1125,1125,$100.00,t,10,12,29,292,2025-06-17,,35,7,0,2021-09-12,2025-04-24,0.76,4.77,4.66,4.86,4.91,4.86,4.94,4.77,f,t,within a day,100%,76%,t,t,2014-04-08,Lido,3,3,0,0,IT027042C2CTMUBKZN
37089996,278979828,2025-06-17,Isole,Cannaregio,45.44672,12.32388,Entire home,Entire home/apt,4,,2.0,,3,30,3,3,30,30,,t,0,0,0,0,2025-06-17,,5,0,0,2019-09-27,2020-01-04,0.07,4.8,5.0,4.8,5.0,5.0,5.0,5.0,f,f,within a day,100%,31%,t,f,2019-07-24,,2,2,0,0,IT027042C23NF9RQDA
37318197,203516529,2025-06-17,Isole,Burano,45.48589,12.41854,Entire home,Entire home/apt,4,1.0,1.0,3.0,4,29,4,4,29,29,$140.00,t,23,41,41,63,2025-06-17,,29,1,0,2019-09-01,2025-04-28,0.41,4.93,5.0,5.0,4.97,4.93,5.0,4.97,f,f,within a day,100%,100%,t,t,2018-07-19,,1,1,0,0,IT027042C2XQB9ZSSR
37406112,281992494,2025-06-17,Terraferma,Marghera Catene,45.47945,12.21265,Private room in home,Private room,2,1.0,1.0,1.0,1,1125,1,1,1125,1125,$63.00,t,8,21,38,137,2025-06-17,,4,0,0,2019-09-07,2023-05-22,0.06,4.75,4.75,5.0,5.0,5.0,4.5,4.75,f,f,within a day,100%,100%,t,t,2019-08-03,,1,0,1,0,IT027042B4NJOW7J4E
40798810,97908044,2025-06-17,Isole,San Marco,45.436386,12.337539,Room in hotel,Private room,2,1.0,1.0,2.0,1,1125,1,3,1125,1125,$164.00,t,29,59,89,207,2025-06-17,,3,1,0,2021-10-29,2024-11-05,0.07,4.67,5.0,5.0,4.0,4.67,5.0,4.67,f,f,within a day,80%,12%,t,f,2016-10-04,San Marco,4,0,4,0,IT027042B4RNJLVMXJ
42522464,338466089,2025-06-17,Isole,Castello,45.436,12.35079,Entire condo,Entire home/apt,4,1.0,2.0,3.0,3,365,3,3,365,365,$162.00,t,29,54,62,62,2025-06-17,,45,8,0,2022-05-03,2024-11-17,1.18,5.0,4.98,5.0,4.91,4.98,5.0,4.89,f,t,within a day,100%,100%,t,t,2020-02-24,Castello,1,1,0,0,IT027042C23NHO2LW7
42535922,278979828,2025-06-17,Isole,Cannaregio,45.44589,12.32289,Entire home,Entire home/apt,4,3.0,2.0,3.0,3,30,3,3,30,30,$213.00,t,1,17,25,25,2025-06-17,,2,2,0,2024-09-28,2024-10-31,0.23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,within a day,100%,31%,t,f,2019-07-24,,2,2,0,0,IT027042C23NF9RQDA
42700806,301175580,2025-06-17,Terraferma,Bissuola,45.49459,12.26046,Private room in rental unit,Private room,2,,,,1,28,1,1,28,28,,t,0,0,10,10,2025-06-17,,4,4,1,2024-10-17,2025-06-09,0.49,5.0,5.0,5.0,4.75,4.5,4.75,5.0,f,f,within a day,100%,67%,t,t,2019-10-09,,1,0,1,0,IT027042C2CDR4MCWE
42948966,341878853,2025-06-17,Isole,Cannaregio,45.44648,12.32243,Private room in rental unit,Private room,3,1.0,1.0,3.0,31,1125,1,2,999,999,$93.00,t,26,41,41,41,2025-06-17,,0,0,0,,,,,,,,,,,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B4CGOAJ3F8
42949470,341878853,2025-06-17,Isole,Cannaregio,45.44643,12.32091,Private room in rental unit,Private room,2,1.0,1.0,2.0,31,1125,1,2,999,999,$92.00,t,26,38,38,38,2025-06-17,,1,0,0,2024-03-27,2024-03-27,0.07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B4CGOAJ3F8
42949852,341878853,2025-06-17,Isole,Santa Croce,45.44207,12.32564,Private room in rental unit,Private room,3,1.0,1.0,2.0,31,1125,1,2,999,999,$114.00,t,18,43,73,344,2025-06-17,,12,7,0,2022-03-04,2025-05-08,0.3,4.0,4.42,4.33,4.0,3.92,4.75,4.17,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B4FPWWS4AZ
42950444,341878853,2025-06-17,Isole,Cannaregio,45.44438,12.32163,Private room in rental unit,Private room,2,1.0,1.0,1.0,31,1125,1,2,999,999,$87.00,t,12,27,27,27,2025-06-17,,16,0,0,2022-02-08,2023-10-15,0.39,4.69,4.81,4.75,4.88,4.88,4.94,4.75,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B4CGOAJ3F8
42950678,341878853,2025-06-17,Isole,Cannaregio,45.44453,12.32235,Private room in rental unit,Private room,2,1.0,1.0,2.0,31,1125,1,2,999,999,$99.00,t,25,40,40,40,2025-06-17,,4,0,0,2022-10-22,2023-09-06,0.12,3.5,4.75,3.75,4.5,4.5,4.25,3.5,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B4CGOAJ3F8
42953387,341878853,2025-06-17,Isole,Cannaregio,45.44032,12.33896,Private room in rental unit,Private room,3,1.0,1.0,5.0,31,1125,1,2,999,999,$97.00,t,22,37,37,37,2025-06-17,,3,1,0,2023-03-29,2025-02-12,0.11,5.0,5.0,4.67,5.0,5.0,4.67,4.67,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B424BWRKA6
42953701,341878853,2025-06-17,Isole,Cannaregio,45.44382,12.33742,Private room in rental unit,Private room,2,1.0,1.0,2.0,31,1125,1,2,999,999,$106.00,t,25,40,40,40,2025-06-17,,1,0,0,2021-11-24,2021-11-24,0.02,5.0,4.0,5.0,5.0,5.0,4.0,5.0,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B424BWRKA6
42953885,341878853,2025-06-17,Isole,Castello,45.43872,12.33872,Private room in rental unit,Private room,4,2.0,1.0,4.0,31,1125,1,2,999,999,$115.00,t,18,29,29,29,2025-06-17,,2,0,0,2020-11-03,2022-09-07,0.04,5.0,4.5,4.5,5.0,5.0,4.5,5.0,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B424BWRKA6
42954148,341878853,2025-06-17,Isole,Castello,45.43866,12.33865,Private room in rental unit,Private room,3,1.0,1.0,1.0,31,1125,1,2,999,999,$108.00,t,25,40,40,40,2025-06-17,,1,0,0,2021-11-12,2021-11-12,0.02,3.0,1.0,5.0,5.0,5.0,3.0,4.0,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B424BWRKA6
42969035,341878853,2025-06-17,Isole,Cannaregio,45.44104,12.33671,Private room in rental unit,Private room,2,1.0,1.0,1.0,31,1125,1,2,999,999,$101.00,t,17,32,32,32,2025-06-17,,3,1,0,2022-05-06,2024-10-12,0.08,4.67,4.33,4.33,4.33,4.33,4.67,4.67,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B46EMDIRKE
42969557,341878853,2025-06-17,Isole,Cannaregio,45.43938,12.33763,Private room in rental unit,Private room,2,1.0,1.0,2.0,31,1125,1,2,999,999,$94.00,t,20,35,35,35,2025-06-17,,15,0,0,2022-03-19,2023-05-01,0.38,4.07,4.53,4.13,4.67,4.73,4.87,4.13,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B46EMDIRKE
42972180,341878853,2025-06-17,Isole,Cannaregio,45.44124,12.33637,Private room in rental unit,Private room,3,1.0,1.0,2.0,31,1125,1,2,999,999,$105.00,t,18,33,33,33,2025-06-17,,16,3,0,2022-04-23,2025-04-14,0.42,4.38,4.5,4.56,4.81,4.81,4.94,4.63,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B46EMDIRKE
43019102,341878853,2025-06-17,Isole,Cannaregio,45.44191,12.32368,Private room in rental unit,Private room,3,1.0,1.0,3.0,31,1125,1,2,999,999,$102.00,t,23,51,81,356,2025-06-17,,1,0,0,2022-11-10,2022-11-10,0.03,1.0,1.0,1.0,1.0,1.0,2.0,1.0,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B4FPWWS4AZ
43027979,341878853,2025-06-17,Isole,Cannaregio,45.44333,12.32298,Private room in rental unit,Private room,3,2.0,1.0,3.0,31,1125,2,2,999,999,$153.00,t,26,41,41,41,2025-06-17,,6,1,0,2022-03-26,2024-10-11,0.15,3.5,4.17,4.0,3.5,4.33,4.17,3.67,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B4TJ8962XH
43029065,341878853,2025-06-17,Isole,Cannaregio,45.44536,12.32525,Private room in rental unit,Private room,3,2.0,1.0,3.0,1,1125,1,2,999,999,$160.00,t,25,40,40,40,2025-06-17,,6,0,0,2023-03-16,2024-03-22,0.22,4.0,4.17,4.33,4.83,4.83,4.17,4.17,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B4TJ8962XH
43030091,341878853,2025-06-17,Isole,Cannaregio,45.44401,12.32309,Private room in rental unit,Private room,4,2.0,1.0,3.0,31,1124,1,2,999,999,$154.00,t,22,37,37,37,2025-06-17,,3,1,0,2022-11-09,2024-10-18,0.09,3.67,4.33,4.33,3.67,4.33,4.33,4.0,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B4TJ8962XH
43030595,341878853,2025-06-17,Isole,Cannaregio,45.4456,12.32451,Private room in rental unit,Private room,4,2.0,1.0,4.0,31,1125,1,2,999,999,$145.00,t,18,33,33,33,2025-06-17,,2,0,0,2022-11-29,2023-01-25,0.06,3.5,3.0,4.0,3.0,3.0,2.0,2.0,t,f,within a day,57%,97%,t,t,2020-03-17,,27,1,26,0,IT027042B4TJ8962XH
43402200,3549494,2025-06-17,Isole,San Polo,45.43987,12.33388,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,2,1125,2,2,1125,1125,$148.00,t,26,56,86,361,2025-06-17,,12,1,0,2021-09-25,2024-11-18,0.26,4.42,4.58,4.58,4.83,4.75,4.75,4.08,f,f,within a day,50%,46%,t,t,2012-09-12,Giudecca,9,9,0,0,IT027042B4XRXPJTBJ
44285344,56824742,2025-06-17,Isole,Lido,45.4181,12.37365,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,3,30,3,3,30,30,$155.00,t,6,17,32,200,2025-06-17,,41,10,0,2020-08-31,2024-10-14,0.7,4.8,4.71,4.71,4.71,4.88,4.93,4.63,f,t,within a day,100%,25%,t,t,2016-01-31,,1,1,0,0,IT027042C259YN62RA
45211328,365215500,2025-06-17,Isole,Santa Croce,45.439308,12.330768,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,3,5,3,3,1125,1125,$139.00,t,12,27,34,267,2025-06-17,,132,5,0,2020-10-11,2025-05-13,2.31,4.7,4.73,4.8,4.84,4.68,4.94,4.67,t,f,a few days or more,0%,100%,t,t,2020-08-31,,2,2,0,0,IT027042B4S9MENMF2
45639025,7789712,2025-06-17,Isole,Santa Croce,45.43939,12.32768,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,60,31,31,60,60,$80.00,t,29,59,75,209,2025-06-17,,61,12,0,2021-06-30,2025-01-03,1.26,4.85,4.84,4.67,4.89,5.0,4.97,4.67,f,t,a few days or more,0%,89%,t,t,2013-07-29,,1,0,1,0,
45968835,187526942,2025-06-17,Isole,Castello,45.43214,12.35469,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,3,29,1,2,1125,1125,$140.00,t,18,43,57,136,2025-06-17,,69,13,1,2021-05-17,2025-06-12,1.39,4.83,4.86,4.74,4.83,4.8,4.94,4.75,t,f,a few days or more,33%,0%,t,t,2018-05-02,,1,1,0,0,IT027042C2LEXS4357
46058676,129109527,2025-06-17,Isole,Santa Croce,45.44104,12.33068,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,4,29,4,4,29,29,$232.00,t,6,26,42,109,2025-06-17,,11,0,0,2021-07-08,2023-07-05,0.23,4.91,5.0,5.0,5.0,5.0,5.0,4.73,f,f,within a day,100%,94%,t,t,2017-05-06,San Polo,2,2,0,0,IT027042C2T2DVC5IH
