id,id_anfitrion,ultima_extraccion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,noches_minimas,noches_maximas,min_noches_minimas,max_noches_minimas,min_noches_maximas,max_noches_maximas,precio,tiene_disponibilidad,disp_30d,disp_60d,disp_90d,disp_365d,calendario_ultima_extraccion,calendario_actualizado,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,antiguedad_host,vecindario_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia
631735479790897703,445659395,2025-06-17,Isole,Cannaregio,45.4423361713035,12.333747288360613,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,31,540,31,31,540,540,$190.00,t,16,22,36,249,2025-06-17,,6,3,0,2023-08-21,2025-04-24,0.27,5.0,5.0,4.83,5.0,5.0,4.83,4.83,f,t,within an hour,100%,100%,t,t,2022-02-18,Santa Croce,3,3,0,0,
632560918653550782,460306335,2025-06-17,Isole,Lido,45.41188,12.37118,Entire condo,Entire home/apt,4,1.5,2.0,5.0,5,31,4,7,31,31,$285.00,t,0,0,1,258,2025-06-17,,8,2,1,2022-09-10,2025-05-18,0.24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,f,within an hour,100%,100%,t,t,2022-05-22,,1,1,0,0,IT027042C2JDAB7JKD
633113328146471183,449508936,2025-06-17,Isole,San Polo,45.43609,12.32826,Entire condo,Entire home/apt,6,,3.0,,2,30,2,2,30,30,,t,0,0,0,108,2025-06-17,,84,16,0,2022-06-05,2025-04-11,2.27,4.63,4.62,4.55,4.88,4.76,4.86,4.58,f,f,within an hour,100%,100%,t,t,2022-03-14,,4,4,0,0,IT027042C2C9KF3ZOY
633680495898473243,460655558,2025-06-17,Terraferma,San Lorenzo XXV Aprile,45.4953706,12.2505082,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,1,28,1,1,1125,1125,$136.00,t,14,30,51,291,2025-06-17,,81,26,1,2022-08-12,2025-05-18,2.33,4.81,4.85,4.91,4.89,4.89,4.77,4.78,t,t,within an hour,100%,100%,t,t,2022-05-24,,1,1,0,0,IT027042C2QF4EKIH8
635191080968054982,461012381,2025-06-17,Isole,San Marco,45.434612,12.332525,Entire home,Entire home/apt,4,1.0,2.0,3.0,2,10,1,2,1125,1125,$261.00,t,6,15,28,267,2025-06-17,,386,129,9,2022-07-06,2025-06-12,10.74,4.93,4.95,4.97,4.92,4.96,4.96,4.87,f,t,within an hour,100%,100%,t,t,2022-05-26,,1,1,0,0,IT027042C2VTZ8JD8N
641160365231709719,462373094,2025-06-17,Isole,Cannaregio,45.44564,12.32035,Entire condo,Entire home/apt,2,1.0,1.0,1.0,3,28,3,3,28,28,$162.00,t,6,11,19,99,2025-06-17,,192,47,5,2022-07-05,2025-06-12,5.34,4.96,4.98,4.94,4.91,4.96,4.93,4.86,f,t,within an hour,100%,100%,t,t,2022-06-03,Cannaregio,1,1,0,0,IT027042C2A5796MH4
641986199446520261,456082689,2025-06-17,Terraferma,Piave 1860,45.4833,12.23842,Entire condo,Entire home/apt,4,1.0,1.0,2.0,3,28,1,3,1125,1125,$97.00,t,5,23,53,224,2025-06-17,,130,38,7,2022-09-09,2025-06-14,3.85,4.91,4.95,4.96,4.94,4.93,4.67,4.82,t,t,within an hour,100%,99%,t,f,2022-04-26,,3,3,0,0,IT027042C2YMEYVRSB
644206080786098696,463092771,2025-06-17,Isole,San Marco,45.4338372853235,12.336212069191928,Entire condo,Entire home/apt,4,,2.0,,5,30,4,5,1125,1125,,t,4,17,24,61,2025-06-17,,63,22,3,2022-08-26,2025-06-10,1.84,4.92,4.97,4.98,4.9,4.98,5.0,4.9,f,t,within an hour,100%,100%,t,t,2022-06-07,,1,1,0,0,IT027042C2JM7NYQ79
645440840550150229,441875303,2025-06-17,Isole,Cannaregio,45.445122,12.316833,Room in aparthotel,Private room,2,,1.0,,31,365,1,31,365,365,,t,5,26,37,37,2025-06-17,,975,304,0,2022-07-08,2024-09-01,27.18,4.83,4.78,4.8,4.88,4.89,4.7,4.74,t,t,within an hour,100%,100%,t,t,2022-01-24,Cannaregio,3,0,3,0,IT019425B4QEF9EK56
646889079336474809,457576580,2025-06-17,Isole,Cannaregio,45.44486,12.3216,Private room in guesthouse,Private room,2,1.5,1.0,1.0,1,365,1,1,365,365,$134.00,t,12,34,57,127,2025-06-17,,22,19,4,2024-03-27,2025-06-11,1.47,4.91,4.86,4.77,4.91,4.91,4.68,4.68,f,f,within an hour,100%,92%,f,t,2022-05-05,,5,1,4,0,IT027042B44FZBQZKW
647466608067971127,463805609,2025-06-17,Isole,Sacca Fisola,45.42888260000001,12.314828,Entire condo,Entire home/apt,7,1.0,3.0,7.0,2,1125,2,2,1125,1125,$104.00,t,26,51,74,330,2025-06-17,,114,18,1,2022-06-19,2025-06-07,3.12,4.66,4.76,4.71,4.83,4.91,4.72,4.58,t,f,within an hour,100%,100%,f,t,2022-06-12,,1,1,0,0,IT027042C29DJSIJ2Z
647535233311874621,407254923,2025-06-17,Isole,San Polo,45.43802385860749,12.323606271669425,Entire guesthouse,Entire home/apt,10,5.0,5.0,5.0,2,365,2,2,365,365,"$1,000.00",t,30,60,90,362,2025-06-17,,7,2,0,2023-06-11,2024-09-20,0.28,5.0,5.0,5.0,4.86,4.71,5.0,5.0,f,t,within an hour,100%,98%,t,t,2021-06-15,San Polo,3,1,2,0,IT027042B4I3C7ATPS
652674221812187091,464987354,2025-06-17,Terraferma,Piave 1860,45.4832655,12.2381926,Private room in rental unit,Private room,3,1.5,1.0,2.0,2,100,1,3,1125,1125,$75.00,t,11,24,45,316,2025-06-17,,52,4,1,2022-07-08,2025-05-19,1.45,4.88,4.9,4.94,4.94,4.88,4.73,4.85,t,t,within an hour,100%,100%,t,t,2022-06-19,,3,1,2,0,IT027042C25A4EWNDP
652685957115435873,464987354,2025-06-17,Terraferma,Piave 1860,45.4832655,12.2381926,Entire rental unit,Entire home/apt,7,,2.0,,2,100,1,3,100,100,,t,13,36,56,304,2025-06-17,,70,7,2,2022-07-06,2025-06-07,1.95,4.87,4.91,4.87,4.96,4.91,4.7,4.77,t,t,within an hour,100%,100%,t,t,2022-06-19,,3,1,2,0,IT027042C25A4EWNDP
653496642593289343,465190524,2025-06-17,Isole,Cannaregio,45.4423606,12.338365,Entire condo,Entire home/apt,6,2.0,3.0,5.0,2,365,2,2,365,365,$265.00,t,10,30,58,319,2025-06-17,,102,35,2,2022-07-11,2025-06-08,2.85,4.89,4.9,4.92,4.91,4.98,4.92,4.75,t,t,within an hour,100%,100%,t,t,2022-06-20,,2,2,0,0,IT027042C2ESN6DTIT
653505634697257786,465190524,2025-06-17,Isole,Cannaregio,45.4417952,12.3371294,Entire condo,Entire home/apt,6,2.0,3.0,5.0,2,365,2,2,365,365,$233.00,t,8,19,39,284,2025-06-17,,108,40,5,2022-07-13,2025-06-04,3.03,4.94,4.9,4.89,4.81,4.91,4.94,4.83,t,t,within an hour,100%,100%,t,t,2022-06-20,,2,2,0,0,IT027042B4WOHNK35S
653631951626460775,465234549,2025-06-17,Isole,Castello,45.43391,12.35557,Entire condo,Entire home/apt,3,1.0,1.0,1.0,4,1125,2,5,1125,1125,$112.00,t,13,34,38,201,2025-06-17,,113,40,5,2022-07-13,2025-06-01,3.17,4.84,4.86,4.74,4.89,4.94,4.95,4.73,f,t,within an hour,100%,100%,f,t,2022-06-20,,1,1,0,0,IT027042C2K6Z8AICX
654947667271912278,465545820,2025-06-17,Isole,San Polo,45.43907,12.33359,Entire condo,Entire home/apt,2,1.0,1.0,1.0,2,29,1,2,29,29,$126.00,t,22,52,82,254,2025-06-17,,216,79,5,2022-07-04,2025-05-31,6.0,4.9,4.91,4.92,4.88,4.95,4.95,4.73,f,,within an hour,100%,98%,t,t,2022-06-22,,1,1,0,0,IT027042C2UGKRFS8T
655075687908994532,465585962,2025-06-17,Isole,San Marco,45.433763684880056,12.336856060852046,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,30,1,2,30,30,$280.00,t,12,36,62,327,2025-06-17,,32,14,2,2022-10-23,2025-06-09,0.99,5.0,5.0,5.0,5.0,5.0,4.91,4.94,t,t,within an hour,100%,100%,t,t,2022-06-22,,1,1,0,0,IT027042C2B2XHAZZ4
656514440936923339,465909545,2025-06-17,Isole,San Marco,45.4341,12.33357,Entire condo,Entire home/apt,4,2.0,2.0,2.0,2,365,1,2,365,365,$421.00,t,8,31,53,302,2025-06-17,,203,63,4,2022-07-20,2025-06-09,5.72,4.98,4.99,5.0,4.92,4.98,4.99,4.93,t,t,within an hour,100%,100%,t,t,2022-06-24,,1,1,0,0,IT027042C26VSA196X
658395685181196120,458534282,2025-06-17,Isole,Santa Croce,45.44209,12.32702,Entire condo,Entire home/apt,3,1.0,1.0,1.0,1,1125,1,5,1,1125,"$1,000.00",t,5,19,41,269,2025-06-17,,31,10,1,2022-07-03,2025-05-25,0.86,4.74,4.84,4.58,4.9,4.9,4.97,4.61,t,,,,,t,t,2022-05-11,,1,1,0,0,IT027042B48DEACSRZ
658402448077784881,466320317,2025-06-17,Terraferma,Piave 1860,45.4830289,12.2312322,Private room in rental unit,Private room,3,1.0,1.0,2.0,1,365,1,1,365,365,$65.00,t,14,31,59,59,2025-06-17,,55,6,0,2022-07-08,2025-05-15,1.53,4.67,4.67,4.6,4.84,4.85,4.78,4.55,f,t,within an hour,100%,87%,t,t,2022-06-27,,5,1,4,0,IT027042B4GPOTTNFT
658421682377609952,453043651,2025-06-17,Isole,San Polo,45.43861,12.33158,Entire condo,Entire home/apt,6,1.0,2.0,4.0,2,365,2,2,1125,1125,$297.00,t,6,24,44,310,2025-06-17,,154,59,10,2022-07-03,2025-06-15,4.27,4.99,4.99,5.0,4.99,5.0,4.98,4.93,t,t,within an hour,100%,100%,t,t,2022-04-06,,1,1,0,0,IT027042C2VYVAYCR7
658484007577658847,466339776,2025-06-17,Isole,Cannaregio,45.4484939,12.3294633,Entire condo,Entire home/apt,4,1.0,2.0,3.0,2,15,2,2,1125,1125,$179.00,t,0,0,0,167,2025-06-17,,4,0,0,2022-09-10,2023-10-15,0.12,4.75,5.0,4.75,5.0,5.0,5.0,4.75,t,f,,,100%,f,t,2022-06-27,,1,1,0,0,IT027042C2MBXPWMM6
659113230071628788,466504175,2025-06-17,Isole,Castello,45.436121787749485,12.347318630688466,Entire condo,Entire home/apt,4,1.0,1.0,2.0,2,365,2,2,365,365,$216.00,t,14,23,24,106,2025-06-17,,140,51,5,2022-08-10,2025-06-07,4.03,4.96,4.95,4.95,4.96,4.96,4.96,4.87,t,t,within an hour,92%,100%,t,t,2022-06-28,,1,1,0,0,IT027042C2P8NS3RW4
659904292924629719,466544873,2025-06-17,Isole,Tronchetto,45.43871,12.31452,Entire condo,Entire home/apt,3,1.0,1.0,2.0,2,365,2,2,365,365,$285.00,t,30,60,90,365,2025-06-17,,1,0,0,2022-10-09,2022-10-09,0.03,4.0,5.0,5.0,4.0,5.0,5.0,5.0,t,f,,,,t,t,2022-06-28,,1,1,0,0,IT027042B44767VTNA
660118133627583614,466708575,2025-06-17,Isole,Cannaregio,45.443432,12.3323654,Entire condo,Entire home/apt,4,2.0,2.0,2.0,1,1125,1,2,1125,1125,$261.00,t,10,40,70,132,2025-06-17,,61,6,1,2022-09-07,2025-05-29,1.8,4.7,4.74,4.66,4.93,4.85,4.82,4.56,t,f,within an hour,100%,86%,t,t,2022-06-29,,1,1,0,0,IT027042B4RR42TM5N
660153007014881911,466781827,2025-06-17,Isole,Cannaregio,45.4434694,12.3204308,Entire condo,Entire home/apt,4,1.0,2.0,3.0,2,29,1,6,1125,1125,$200.00,t,4,24,50,277,2025-06-17,,217,74,6,2022-09-05,2025-06-11,6.4,4.98,4.98,4.99,4.96,5.0,4.96,4.94,t,t,within an hour,100%,99%,t,t,2022-06-29,,1,1,0,0,IT027042C2X4IWYIZY
661458283381695159,425413767,2025-06-17,Isole,Giudecca,45.4279206,12.3186221,Entire condo,Entire home/apt,4,1.0,1.0,2.0,31,365,31,31,365,365,$142.00,t,7,37,64,146,2025-06-17,,13,3,0,2022-10-21,2025-05-17,0.4,4.85,4.77,4.85,4.85,4.92,4.85,4.77,f,t,within a few hours,100%,100%,t,t,2021-10-01,,1,1,0,0,
662205556917707844,467258350,2025-06-17,Isole,Cannaregio,45.44107105145268,12.34029200554465,Entire loft,Entire home/apt,4,1.0,1.0,2.0,2,365,1,2,1125,1125,$210.00,t,6,12,21,111,2025-06-17,,44,25,3,2022-07-19,2025-06-06,1.24,4.98,4.95,4.98,4.93,5.0,4.95,4.89,t,f,within an hour,100%,100%,t,t,2022-07-02,Cannaregio,1,1,0,0,IT027042C295FGVHNO
662833976365359531,466320317,2025-06-17,Terraferma,Piave 1860,45.48289113320975,12.2312231361866,Private room in rental unit,Private room,2,1.0,1.0,2.0,1,365,1,1,365,365,$55.00,t,10,33,62,62,2025-06-17,,103,33,5,2022-07-08,2025-06-15,2.87,4.86,4.92,4.81,4.89,4.93,4.87,4.83,f,t,within an hour,100%,87%,t,t,2022-06-27,,5,1,4,0,IT027042B4GPOTTNFT
662873434815920155,466320317,2025-06-17,Terraferma,Piave 1860,45.4830289,12.2312322,Private room in rental unit,Private room,2,,,,1,365,1,1,365,365,,t,8,26,49,49,2025-06-17,,79,17,2,2022-07-16,2025-06-02,2.22,4.8,4.89,4.81,4.9,4.95,4.9,4.86,f,t,within an hour,100%,87%,t,t,2022-06-27,,5,1,4,0,IT027042B4GPOTTNFT
664949577865847070,466320317,2025-06-17,Terraferma,Piave 1860,45.4830289,12.2312322,Private room in rental unit,Private room,1,,,,1,365,1,1,365,365,,t,0,0,0,0,2025-06-17,,65,10,0,2022-07-11,2024-10-30,1.82,4.77,4.88,4.83,4.86,4.89,4.86,4.69,f,t,within an hour,100%,87%,t,t,2022-06-27,,5,1,4,0,IT027042B45KIGQYKQ
665119794776701299,467990446,2025-06-17,Isole,Lido,45.4211452,12.3771754,Entire condo,Entire home/apt,6,1.0,2.0,3.0,3,60,3,11,60,60,$240.00,t,10,24,32,305,2025-06-17,,5,1,0,2023-04-24,2024-08-11,0.19,4.8,4.6,5.0,5.0,5.0,4.8,4.6,t,f,within an hour,100%,100%,f,t,2022-07-06,,1,1,0,0,IT027042B4CV3TR9T4
668596858876544127,468838035,2025-06-17,Isole,Castello,45.439110238988114,12.345467296295158,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,1,365,1,4,365,365,$129.00,t,12,24,47,209,2025-06-17,,32,16,0,2022-11-16,2025-05-07,1.02,4.94,4.84,4.97,4.91,4.91,4.91,4.88,t,t,within an hour,100%,100%,t,t,2022-07-11,,1,0,1,0,IT027042B4PLM3EA8M
670810159811552271,469426089,2025-06-17,Terraferma,Piave 1860,45.49148,12.23733,Private room in condo,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$58.00,t,4,8,19,226,2025-06-17,,77,10,0,2022-07-23,2025-05-02,2.18,4.83,4.91,4.95,4.87,4.68,4.6,4.82,f,t,within a few hours,100%,55%,t,t,2022-07-14,,5,2,3,0,IT027042B4KISTTJWR
670818602910601200,469426089,2025-06-17,Terraferma,Piave 1860,45.4904163,12.2369066,Private room in condo,Private room,2,,,,1,365,1,1,365,365,,t,4,5,13,224,2025-06-17,,33,2,0,2022-07-18,2025-03-11,0.93,4.79,4.85,4.91,4.82,4.79,4.64,4.61,f,t,within a few hours,100%,55%,t,t,2022-07-14,,5,2,3,0,IT027042B4KISTTJWR
670891936912821374,469452742,2025-06-17,Terraferma,Santa Barbara,45.485504,12.218124,Entire serviced apartment,Entire home/apt,4,1.0,1.0,3.0,1,365,1,1,99,100,$109.00,t,19,45,71,333,2025-06-17,,297,131,16,2022-07-20,2025-06-12,8.37,4.89,4.92,4.89,4.9,4.91,4.65,4.79,t,t,within an hour,100%,100%,t,t,2022-07-14,,13,13,0,0,IT027042B4UOJOZUSL
671429106601589115,469452742,2025-06-17,Terraferma,Santa Barbara,45.485845,12.217935,Entire serviced apartment,Entire home/apt,5,1.0,1.0,4.0,1,365,1,1,99,100,$113.00,t,10,33,60,326,2025-06-17,,168,80,13,2022-07-29,2025-06-10,4.78,4.91,4.93,4.93,4.94,4.9,4.69,4.83,t,t,within an hour,100%,100%,t,t,2022-07-14,,13,13,0,0,IT027042B48THQ5LQT
672243929702750803,469426089,2025-06-17,Terraferma,Piave 1860,45.48932,12.23574,Entire condo,Entire home/apt,5,1.0,2.0,3.0,1,365,1,1,365,365,$146.00,t,1,1,5,224,2025-06-17,,12,0,0,2022-07-24,2023-11-13,0.34,4.92,5.0,5.0,5.0,4.83,4.75,4.92,f,t,within a few hours,100%,55%,t,t,2022-07-14,,5,2,3,0,It027042B4KISTTJWR
673174363480604704,470015809,2025-06-17,Terraferma,Piave 1860,45.4915639,12.237236,Private room in rental unit,Private room,4,1.0,1.0,2.0,2,28,2,2,28,28,$67.00,t,16,34,64,244,2025-06-17,,180,61,3,2022-07-19,2025-06-01,5.07,4.78,4.87,4.72,4.85,4.93,4.8,4.78,f,f,within an hour,100%,97%,t,t,2022-07-17,,2,0,2,0,IT027042B4EYL75RKO
673564140178408724,470111647,2025-06-17,Isole,Lido,45.41052,12.36696,Entire condo,Entire home/apt,4,1.0,2.0,2.0,3,365,2,3,365,365,$141.00,t,6,20,38,177,2025-06-17,,30,13,1,2022-08-05,2025-06-02,0.86,4.4,4.57,4.33,4.47,4.37,4.67,4.27,t,f,within an hour,100%,100%,t,t,2022-07-18,,1,1,0,0,IT027042C2HK6GI2ZQ
674546147633902883,469452742,2025-06-17,Terraferma,Santa Barbara,45.48589947051549,12.217788621783257,Entire serviced apartment,Entire home/apt,5,1.0,1.0,4.0,1,365,1,1,99,100,$111.00,t,10,33,60,326,2025-06-17,,157,8,0,2022-07-24,2025-04-26,4.44,4.9,4.9,4.87,4.89,4.92,4.6,4.8,t,t,within an hour,100%,100%,t,t,2022-07-14,,13,13,0,0,IT027042B4HEQQT8OR
674569538967351141,469452742,2025-06-17,Terraferma,Santa Barbara,45.4858425850775,12.218228839337826,Entire serviced apartment,Entire home/apt,4,1.0,1.0,3.0,1,1125,1,1,99,100,$109.00,t,19,45,71,333,2025-06-17,,47,7,0,2022-08-10,2025-05-15,1.35,4.81,4.87,4.83,4.85,4.79,4.55,4.57,t,t,within an hour,100%,100%,t,t,2022-07-14,,13,13,0,0,IT027042B4JXVDTOTY
675158477353437326,470015809,2025-06-17,Terraferma,San Lorenzo XXV Aprile,45.49272,12.2369,Private room in condo,Private room,3,1.0,1.0,2.0,2,29,2,2,29,29,$57.00,t,13,35,65,245,2025-06-17,,146,44,5,2022-07-25,2025-06-02,4.14,4.83,4.93,4.83,4.74,4.88,4.75,4.84,f,f,within an hour,100%,97%,t,t,2022-07-17,,2,0,2,0,IT027042B4EYL75RKO
675771717808310686,470710188,2025-06-17,Isole,San Polo,45.4389004,12.3324725,Entire condo,Entire home/apt,5,2.5,2.0,2.0,2,365,1,2,365,365,$484.00,t,10,32,62,324,2025-06-17,,115,56,7,2022-10-22,2025-06-09,3.56,4.98,4.97,4.98,4.98,4.97,4.97,4.9,t,t,within an hour,100%,99%,t,t,2022-07-21,,1,1,0,0,IT027042C236Q7QBMB
675781261072441077,469452742,2025-06-17,Terraferma,Santa Barbara,45.48566663944116,12.217973174481314,Entire serviced apartment,Entire home/apt,6,2.0,2.0,4.0,1,1125,1,1,99,100,$170.00,t,11,29,51,307,2025-06-17,,243,83,10,2022-08-11,2025-06-10,7.0,4.95,4.95,4.94,4.91,4.93,4.76,4.86,t,t,within an hour,100%,100%,t,t,2022-07-14,,13,13,0,0,IT027042B4JS8MMH3E
675886588589149597,469452742,2025-06-17,Terraferma,Santa Barbara,45.4857399182303,12.218170285780923,Entire serviced apartment,Entire home/apt,6,2.0,2.0,4.0,1,1125,1,1,99,100,$170.00,t,14,36,64,329,2025-06-17,,102,33,3,2022-08-14,2025-06-01,2.95,4.88,4.88,4.93,4.88,4.9,4.65,4.78,t,t,within an hour,100%,100%,t,t,2022-07-14,,13,13,0,0,IT027042B4JYJQCRUV
676124249847272043,408374304,2025-06-17,Terraferma,Piave 1860,45.48674120329981,12.24385466426611,Private room in condo,Private room,4,1.0,1.0,3.0,31,365,31,31,365,365,$333.00,t,30,60,90,365,2025-06-17,,34,3,0,2023-07-28,2024-07-27,1.48,4.24,4.38,4.44,4.44,4.29,4.12,4.24,f,f,,,,t,t,2021-06-21,,7,0,7,0,
676622832861312994,469452742,2025-06-17,Terraferma,Santa Barbara,45.48575517380116,12.218146248767008,Entire serviced apartment,Entire home/apt,6,1.0,2.0,6.0,1,1125,1,1,99,100,$113.00,t,20,49,76,344,2025-06-17,,183,54,1,2022-07-28,2025-06-04,5.2,4.89,4.9,4.9,4.94,4.9,4.69,4.81,t,t,within an hour,100%,100%,t,t,2022-07-14,,13,13,0,0,IT027042B4JWK8SJFQ
676644879457973252,469452742,2025-06-17,Terraferma,Santa Barbara,45.48616,12.21718,Entire serviced apartment,Entire home/apt,6,1.0,2.0,6.0,1,1125,1,1,99,100,$110.00,t,20,49,76,344,2025-06-17,,62,10,2,2022-08-20,2025-06-16,1.8,4.89,4.82,4.92,4.9,4.85,4.71,4.68,t,t,within an hour,100%,100%,t,t,2022-07-14,,13,13,0,0,IT027042B4HCAPD394
677367806968065995,471091676,2025-06-17,Isole,Burano,45.4866328284469,12.41722923518964,Entire home,Entire home/apt,5,1.0,2.0,3.0,2,365,2,2,1125,1125,$90.00,t,18,32,45,302,2025-06-17,,110,33,3,2022-08-13,2025-06-09,3.17,4.95,4.93,4.97,4.93,4.95,4.95,4.9,t,t,within an hour,100%,100%,t,t,2022-07-23,,1,1,0,0,IT027042B495DICZND
678155501942692283,467732579,2025-06-17,Isole,Lido,45.4138309,12.367026,Entire condo,Entire home/apt,4,1.0,2.0,2.0,31,365,31,31,1125,1125,$450.00,t,0,0,0,163,2025-06-17,,2,0,0,2022-09-03,2022-09-08,0.06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,f,,,,f,t,2022-07-05,,1,1,0,0,
680143510068064957,471799524,2025-06-17,Terraferma,Zona Commerciale via Torino,45.48487,12.2486,Entire condo,Entire home/apt,6,1.0,2.0,4.0,1,30,1,3,30,30,$190.00,t,26,51,77,344,2025-06-17,,69,17,0,2022-07-31,2024-10-27,1.97,4.67,4.7,4.7,4.9,4.91,4.41,4.48,f,t,within an hour,100%,97%,t,t,2022-07-27,,1,1,0,0,IT027042C24FNJMH3S
680404409172012355,469426089,2025-06-17,Terraferma,Piave 1860,45.48978,12.23595,Private room in condo,Private room,3,1.0,1.0,2.0,1,365,1,1,365,365,$91.00,t,3,7,15,227,2025-06-17,,27,6,0,2022-08-02,2025-02-11,0.77,4.81,4.89,4.93,4.74,4.59,4.74,4.74,f,t,within a few hours,100%,55%,t,t,2022-07-14,,5,2,3,0,IT027042B4KISTTJWR
684078989538318303,472770261,2025-06-17,Isole,San Polo,45.43747598542542,12.331891134381294,Private room in condo,Private room,2,1.0,1.0,1.0,1,28,1,1,99,99,$113.00,t,5,27,55,154,2025-06-17,,202,79,7,2022-08-08,2025-06-16,5.8,4.7,4.79,4.71,4.73,4.75,4.89,4.7,t,f,within an hour,100%,100%,t,t,2022-08-01,,6,0,6,0,IT027042B438RRKTOI
684084670011962507,472770261,2025-06-17,Isole,San Polo,45.43747692646125,12.33187470585108,Private room in condo,Private room,1,2.0,1.0,1.0,1,365,1,1,99,99,$96.00,t,4,29,57,141,2025-06-17,,47,21,3,2022-08-15,2025-05-28,1.36,4.85,4.87,4.85,4.77,4.91,4.87,4.74,t,f,within an hour,100%,100%,t,t,2022-08-01,,6,0,6,0,IT027042B438RRKTOI
685349629564161028,451669146,2025-06-17,Terraferma,Piave 1860,45.48495,12.22848,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,1,2,1,1,1125,1125,$47.00,t,26,56,86,158,2025-06-17,,95,0,0,2022-08-06,2024-02-12,2.72,4.72,4.82,4.72,4.81,4.83,4.74,4.62,f,f,within an hour,100%,,t,t,2022-03-28,,2,0,2,0,IT027042C2KDZXXE3V
689518709926820942,474094432,2025-06-17,Terraferma,Villaggio San Marco,45.48522,12.25944,Entire rental unit,Entire home/apt,6,1.0,2.0,6.0,2,60,2,2,60,60,$200.00,t,29,59,89,269,2025-06-17,,12,5,0,2023-10-24,2024-11-03,0.6,5.0,5.0,5.0,4.92,4.92,4.75,4.83,f,t,within an hour,100%,100%,t,t,2022-08-09,,1,1,0,0,IT027042B4F7RWVDFT
689560893374483224,474102960,2025-06-17,Isole,San Polo,45.4385176,12.3296323,Entire condo,Entire home/apt,4,1.0,2.0,2.0,2,365,2,2,365,365,$251.00,t,27,50,79,183,2025-06-17,,2,0,0,2024-02-22,2024-06-02,0.12,4.5,4.5,4.5,4.5,5.0,5.0,4.5,f,f,within an hour,83%,100%,t,t,2022-08-09,,2,1,1,0,IT027042B4NRX5B9GH
689812892431168297,474176731,2025-06-17,Isole,Alberoni,45.34752,12.31819,Entire vacation home,Entire home/apt,2,1.0,1.0,2.0,1,10,1,1,1125,1125,$124.00,t,29,59,82,82,2025-06-17,,12,4,0,2022-08-15,2024-11-03,0.35,4.92,4.83,4.75,4.83,4.5,4.58,4.25,f,t,,,100%,t,t,2022-08-09,,1,1,0,0,IT027042C27X3ZYPXJ
691206313073007391,474505639,2025-06-17,Terraferma,Piave 1860,45.4861264,12.2399711,Entire condo,Entire home/apt,4,1.0,2.0,2.0,2,1125,1,2,1125,1125,$101.00,t,8,26,48,106,2025-06-17,,189,48,8,2022-08-15,2025-06-08,5.46,4.92,4.94,4.95,4.91,4.96,4.73,4.85,t,t,within an hour,100%,100%,t,t,2022-08-11,,1,1,0,0,IT027042B4MOHSVBEQ
691362487056710788,474102960,2025-06-17,Isole,San Polo,45.43755,12.33064,Private room in guest suite,Private room,5,1.5,2.0,2.0,2,365,2,2,365,365,$265.00,t,21,39,68,171,2025-06-17,,5,1,0,2022-10-20,2024-07-16,0.15,4.4,4.6,4.4,4.8,4.6,4.2,4.4,f,f,within an hour,83%,100%,t,t,2022-08-09,,2,1,1,0,IT027042B4NRX5B9GH
692537214742615034,474792350,2025-06-17,Terraferma,Piave 1860,45.4887136,12.2432674,Private room in condo,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$72.00,t,19,42,70,341,2025-06-17,,17,5,0,2022-08-18,2024-10-26,0.49,4.59,4.71,4.71,5.0,4.88,4.88,4.71,f,f,within an hour,100%,94%,t,t,2022-08-13,,6,3,3,0,IT027042C2NHQ5IKXH
694121108472381743,474792350,2025-06-17,Terraferma,Piave 1860,45.48977,12.24369,Private room in condo,Private room,2,1.0,1.0,1.0,1,365,1,1,365,365,$75.00,t,19,49,79,354,2025-06-17,,59,4,1,2022-08-21,2025-05-24,1.72,4.71,4.86,4.85,4.83,4.83,4.66,4.69,f,f,within an hour,100%,94%,t,t,2022-08-13,,6,3,3,0,IT027042C2NHQ5IKXH
695064353481160315,475357222,2025-06-17,Isole,Murano,45.45268,12.3505,Entire condo,Entire home/apt,4,1.0,2.0,4.0,2,30,2,2,30,30,$84.00,t,9,23,43,305,2025-06-17,,129,37,5,2022-08-25,2025-06-15,3.76,4.82,4.9,4.77,4.85,4.87,4.81,4.75,f,f,within an hour,100%,99%,t,t,2022-08-16,,1,1,0,0,IT027042C2OEDGFL7G
